place_id,name,latitude,longitude,regular,premium,diesel
3322,SERVICIO ROSA S.A. DE C.V.,31.8691,-116.6079,21.39,24.69,
3323,SERVICIO MIRADOR S.A. DE C.V.,21.17013,-86.82726,23.73,,
3324,"SERVICIOS GASORO, SA DE CV",20.62188,-105.2225,23.99,24.99,
3325,SERVICIO MARTINEZ GONZALEZ S.A DE C.V.,21.53776,-102.577,22.9,,
3326,"Estación de Servicio Patria Universidad, SA de CV",20.68575,-103.42,23.98,,
3327,"ESTACION ORO, S.A. DE C.V.",32.51316,-116.8817,20.29,,
3328,Gallaecia Gas SA de CV,19.61897,-98.99021,21.99,,
3329,DISTRIBUIDORA ABREVADERO S.A. DE C.V.,20.3006,-102.5381,22.75,,
3330,"Centro Gasolinero Animas, S.A. de C.V.",19.49886,-96.83819,22.89,,
3331,"GASOLINERA MARTILO, S.A. DE C.V.",25.534,-103.3561,21.3,,
3332,SERVICIO CHIPILTEPEC SA DE CV,19.61108,-98.90323,21.99,24.5,23.89
3333,GASTAURUS S.A. DE C.V.,21.10634,-86.83932,23.83,,
3334,"SERVICIOS TERMINAL QUERETARO, S.A. DE C.V.",20.5761,-100.3602,21.99,23.69,
3335,SERVICIO PERCOGAS SA DE CV,20.64813,-103.4422,22.09,,
3336,SERVICIOS CAMINO S.A. DE C.V.,21.18984,-86.83038,23.73,,
3337,Dimafer Gasolineras S.A. de C.V-,25.66969,-100.2358,23.62,,
3338,GRUPO THOR SPARING SA DE CV,18.70251,-99.27676,22.55,,
3339,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",27.86184,-101.1184,23.99,25.59,
3340,SUPER SERVICIO LA CONCHA S.A.DE CV,20.53885,-103.3621,21.49,22.99,
3341,"INMOBILIARIA HEMAJO DE ATLACOMULCO, S.A. DE C.V.",19.79652,-99.93664,22.27,,
3342,"PETROMAR DEL PACIFICO, S.A. DE C.V.",23.24592,-106.4216,22.59,,23.99
3343,"SERVICIO GRAGORO, S.A. DE C.V.",19.42042,-98.91381,21.29,23.99,23.39
3344,"Servicio 2M, S.A. de C.V.",19.3063,-99.22051,23.79,,
3345,GASOLINERA BALLESTEROS IBARRA SA DE CV ES06227,25.19103,-99.81516,24.28,,
3346,GASOLINERAS SUREÑAS S. DE R.L. DE C.V.,17.0554,-96.69286,23.25,,
3347,"GASOLINERAS SABINAS, S.A. DE C.V.",27.85711,-101.1271,23.97,,
3348,"Gasolinería Valenciana, S.A. de C.V.",19.47174,-99.05446,22.86,,
3349,"SERVICIO AUTOMOTRIZ JEMA,S.A.DE C.V.",20.6416,-103.2772,20.49,24.69,23.99
3350,SERVICIOCADEREYTA S. A. DE C. V.,25.60259,-99.97349,23.69,26.19,24.59
3351,ESTACION DE SERVICIO LAS MARIPOSAS SA DE CV,18.12532,-96.13522,22.49,,
3352,SERVICIO CHIPILO SA DE CV,18.99938,-98.33859,22.17,23.2,
3353,ESTACION DE SERVICIO BACALAR S.A. DE C.V. ,19.56569,-88.04486,23.88,,
3354,"SERVICIO JACARANDA, SA DE CV",24.04798,-104.6218,22.49,,
3355,"VALUVE, S.A. DE C.V. ",19.47074,-99.2403,22.99,,
3356,DALGICO SA DE CV,21.35952,-101.94,22.65,24.99,24.99
3357,"Centro Gasolinero Animas, S.A. de C.V.",18.62486,-95.50764,22.34,,
3358,SERVICIO PLAZA CIRCUNVALACION SA DE CV ES07533,20.61963,-100.4323,21.59,23.39,
3359,"Servicio Soto Santana,S.A. de C.V. ",21.68768,-102.5097,22.9,,
3360,"SERVICIOS SINALOENSES, S.A. DE C.V.",24.0408,-110.3,24.35,24.75,25.65
3361,SERVICIO AUTOMOTRIZ INSURGENTES SA DE CV,19.36972,-99.18001,22.99,,
3362,"COMBUSTIBLES DE HUAJUAPAN, S. A. DE C. V.",17.80275,-97.75892,23.96,,
3363,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.78841,-101.3294,23.99,25.79,24.59
3364,Vales Fusion S.A. de C.V. ,20.65661,-103.3502,22.99,25.3,
3365,"INMUEBLES VENTA DE CARPIO, S.A. DE C.V.",19.50356,-99.04985,23.17,25.49,
3366,ESTACION DE SERVICIO LA ARENA SA DE CV,20.58668,-103.1161,22.5,,
3367,"Administradora Boturini, S.A. de C.V.",19.41772,-99.12722,22.19,24.99,24.19
3368,"GRUPO G&G DE OCCIDENTE, S.A. DE C.V.",20.45897,-103.4405,22.89,,
3369,"EXACTOGAS, S.A. DE C.V.",19.61469,-98.96627,21.99,23.99,23.89
3370,GASOFIA SA DE CV,20.52119,-103.2436,22.8,25.3,21.04
3371,"SERVICIO CERRO DEL PUEBLO, S.A. DE C.V.",25.44808,-101.027,22.59,,
3372,AUTOMOTRIZ HF SA DE CV,19.2813,-99.4896,22.19,24.89,24.49
3373,MULTISERVICIOS DE GRANILLO S.A. DE C.V.,26.81004,-105.8162,22.7,,
3374,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",21.14681,-101.7034,21.99,25.39,24.79
3375,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,23.08076,-109.7075,23.99,,
3376,RINCON ENERGETICO SA DE CV,20.72532,-103.4189,20.99,23.99,23.79
3377,"Servicio Dayco, S.A. de C.V.",19.26983,-99.64117,20.79,24.49,
3378,ESTACION SANTA MARIA LA PROVIDENCIA SA DE CV,20.0702,-98.71516,21.09,,
3379,Servicio Gomez e Hijos SA de CV,16.70031,-93.02784,21.89,,
3380,ESTACION DE SERVICIO RAVEMA S.A. DE C.V.,20.64403,-87.0924,23.78,,
3381,Estación de Servicios Pórticos,32.44283,-117.0271,20.29,22.49,
3382,"RECAR SUPER SERVICIO, S.A. DE C.V.",19.2938,-99.55798,21.39,23.49,
3383,"SUPER SERVICIO TOLLOCAN, S.A. DE C.V.",19.33687,-99.66704,22.19,24.29,24.19
3384,"ESTACION DE SERVICIO JABA, SA DE CV (ES12115)",19.4303,-99.22439,21.49,24.13,
3385,SERVICIO VALLE S.A. DE C.V.,19.5733,-99.02178,21.89,23.49,
3386,"MONGAS, S.A. DE C.V.",25.74463,-100.1612,23.99,,
3387,SERVICIO JURAMMI S.A. DE C.V.,19.41585,-99.03629,21.19,,
3388,"ORIGAS, S.A. DE C.V.",19.26609,-98.85302,22.39,25.09,
3389,"SERVICIO TERREMOTES, S. A. DE C. V.",19.34943,-99.07056,22.69,24.99,24.59
3390,"CRIMER, S.A. DE C.V.",19.95848,-99.86055,22.25,,
3391,"SERVICIOS SAN JOSE DEL VALLE, S. A. DE C. V.",20.55042,-103.3567,22.85,,
3392,"Servicio Nuevo Laredo, S.A. de C.V.",19.5789,-99.04271,22.99,24.99,24.29
3393,GASOLINERA BALLESTEROS IBARRA SA DE CV ES06227,25.2581,-99.6757,24.28,,
3394,antigua r1 sa de cv,19.5627,-99.01958,22.09,23.79,23.89
3395,Servicios Energéticos Constituyentes S.A. de C.V.,20.55981,-100.4168,20.15,22.19,24.09
3396,"Servicio Santa Barbara, S.A. de C.V.",19.31158,-98.89842,23.45,,
3397,"ESTACION EL CID, S.A. DE C.V.",19.87881,-98.93965,21.29,,
3398,INMOBILIARIA KUKULKAN S.A. DE C.V.,18.49731,-88.30573,22.18,,
3399,SERVICIO APOLO SA DE CV,20.70313,-105.2322,23.29,25.59,24.89
3400,SERVICIO CERESO S.A DE C.V.,20.68601,-101.4046,22.49,,
3401,"DIGEPE, S.A. DE C.V. (07356)",18.89199,-97.74451,20.37,23.29,22.89
3402,"SERVICIO RIO PRESIDIO, S.A. DE C.V.",23.18855,-106.2103,22.59,,23.99
3403,ENERGETICA PETROJAL SA DE CV,20.60865,-103.1204,22.45,,
3404,GASOGON S.A. DE C.V.,19.23569,-99.59755,20.69,,
3405,SERVICIO RIMATOVE S.A. DE C.V.,21.1493,-86.85104,23.88,,
3406,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,23.09886,-109.7104,23.49,,
3407,SUPER SERVICIO TOLUCA SA DE CV,19.27484,-99.64599,21.77,23.69,23.29
3408,SERVICIO GONZALEZ DE CERRALVO SA. DE CV.,26.08999,-99.61378,22.99,,
3409,"Combustibles Poseidon, S.A.  de C.V.",20.58483,-103.4472,22.99,24.99,
3410,MARIA ELENA TREJO HERNANDEZ,19.83448,-98.94162,20.99,,
3411,ESTACION JH SA DE CV,21.02794,-102.3818,23.09,24.99,
3412,SERVICIO COCOHTLI S.A DE C.V.,19.22415,-98.86621,20.99,,
3413,ARCO NORTE COMBUSTIBLES S.A. DE C.V. ,18.50683,-88.29462,22.28,,
3414,DIMECO SA DE CV  (ESTACION DE SERVICIO 6542),19.45276,-99.21875,22.79,,
3415,ETRAFUCE INTERNATIONAL COMPANY S.A. DE CV.V,20.52888,-100.7998,21.92,,
3416,"SERVICIO LA BARCA, S.A. DE C.V.",20.2773,-102.5571,22.85,24.45,23.8
3417,"Servicio Clave, S.A. de C.V.",19.4665,-99.14008,22.99,25.49,24.49
3418,"Gasolinería Recoletos, S.A. de C.V.",19.53295,-99.02752,22.99,23.99,
3419,"RALSI , S.A. DE C.V. ",24.14348,-110.2944,23.95,24.75,
3420,"SUMIGAS, S.A. DE C.V.",20.04187,-98.79523,21.73,21.95,22.21
3421,"Servicio Magdalena, S A de C V",20.9123,-103.9889,23.39,,
3422,GRUPO TREHER SA DE CV,19.8798,-98.94765,20.99,,
3423,RICOBA GASOLINERA S.A. DE C.V.,26.98612,-105.6636,22.2,,
3424,SERVICIO LAN KIN S.A. DE C.V.,21.14475,-86.90418,23.78,,
3425,GASOLINERA SAN RAFAEL SA DE CV,20.62463,-103.3047,22.45,,
3426,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",20.75631,-105.2356,21.99,24.99,24.29
3427,GASOLINERA INSURGENTES SA DE CV,20.65398,-101.3708,22.99,25.5,
3428,"SUAGUE, S.A. DE C.V. ",19.40325,-99.16972,22.79,,
3429,"ESTACION ORO, S.A. DE C.V.",32.51292,-116.9613,20.29,22.49,
3430,GASOLINERAS SUREÑAS S. DE R.L. DE C.V.,17.07292,-96.67089,23.25,,
3431,Estación de Servicio Tres Hermanos SA de CV,31.74244,-106.499,17.99,,
3432,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,17.99707,-93.34927,21.99,,
3433,"PLATINIUM GAS, S.A. DE C.V. ",24.05449,-110.2999,24.35,24.75,25.65
3434,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.67138,-103.4048,24.59,26.19,
3435,"Combustibles Millenium, S.A.  de C.V.",20.74153,-103.3875,22.99,,24.49
3436,"Gasolinería la Chica, S.A. de C.V.",19.62624,-99.0787,22.89,25.29,24.49
3437,SILVIA SALAS TREJO,20.00267,-102.7166,23.99,,
3438,GASOLINERA DEL SUR DE GUADALAJARA SA DE CV,20.60435,-103.3997,24.59,25.99,24.79
3439,ESTACION DE SERVICIO JOCO SA DE CV ,19.6755,-99.80642,21.89,,
3440,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,22.88663,-109.927,23.29,,
3441,Autoservicio Himno Nacional Sa. de c.v.,22.13584,-100.9807,21.75,23.89,
3442,INMOBILIARIA GLADIOLAS S.A. DE C.V.,20.21315,-87.45746,23.58,,
3443,"OPERADORA DE COMBUSTIBLES BONANZA, SA DE CV",16.71721,-93.17426,21.69,,
3444,SERVICIO CORTEZ S.A.,31.86245,-116.5934,21.47,,
3445,SUPER SEVICIO TUXPAN SA DE CV,19.55648,-103.6388,24.3,,
3446,Servicio Ramirez de Tepatitlan S.A. de C.V.,20.82224,-102.7802,22.99,,
3447,SERVICIO ALSO SA DE CV,17.59854,-99.5194,24.2,,
3448,ELIZABETH RUIZ CASAL,19.41301,-99.05653,21.99,23.79,23.89
3449,"Servicio Tultitlán Express, S.A. de C.V.",19.61985,-99.1732,22.39,24.49,23.49
3450,RAGONZVILL SA DE CV,19.69582,-103.4549,24.3,,
3451,ESTACION DE SERVICIO NOCUPETARO S.A. DE C.V.,19.70817,-101.1916,20.7,,22.99
3452,PICO DE LAMAS SA DE CV,20.69357,-103.2692,21.99,25.69,23.59
3453,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.43341,-103.5789,24.59,26.49,24.99
3454,"SERVICIO SAHUAYO, SA DE CV.",20.06435,-102.716,23.74,,
3455,"ENCINOS GAS STATION GROUP, S.A. DE C.V. ",19.28391,-99.47232,23.09,,
3456,ESTACION SANTA MARIA SA DE CV,20.07069,-98.40208,21.69,,
3457,ADMINISTRADORA DE FRANQUICIAS R & R SA DE CV,19.6846,-99.13007,22.54,,
3458,SERVICIONAHUATZEN S.A. DE C.V.,19.6557,-101.9268,22.79,,
3459,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",20.54234,-103.2625,23.99,25.99,24.69
3460,ESTACION DE SERVICIO EL SALTO SA DE CV,18.91669,-98.89527,22.2,,
3461,GRUPO GASOLINERO VILLAMON SA DE CV,18.51884,-89.38589,22.99,24.39,24.49
3462,GASMORVIL S.A. DE C.V.,20.47652,-87.26335,23.68,,
3463,"COMBUSTIBLES Y LUBRICANTES OJUELOS, S.A. DE C.V.",21.87517,-101.5741,22.81,24.99,
3464,SERVICIO DEL CENTRO SA DE CV,20.67791,-101.3361,23.09,25.56,24.75
3465,"SUECU, SA DE CV",19.42607,-102.0408,21.92,,
3466,ANDUL OIL SA DE CV,20.64861,-103.4581,20.59,,
3467,SERVICIO GRAMMAR S.A. DE C.V.,19.37015,-98.96274,21.79,,
3468,HERMANOS CARRETO SUCESORES S DE R.L,18.91477,-98.45686,22.3,,
3469,SUPER SERVICIO TOLUCA SA DE CV,19.3014,-99.6641,21.77,23.69,23.29
3470,SERVICIO TIERRA MAYA S.A. DE C.V.,19.58278,-88.05304,23.98,,
3471,Servicio Base Aérea SA de CV,20.76081,-103.44,20.99,23.59,
3472,"GASOLINERIA ORO DE VALLARTA, SA DE CV",20.6747,-105.2403,23.99,24.59,25.09
3473,Gasolinera servicio del Puente s.a. de c.v.,20.04215,-100.7135,22.87,,
3474,"INMUEBLES VENTA DE CARPIO, S.A. DE C.V.",19.65353,-99.11986,22.99,25.49,24.09
3475,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,22.89611,-109.9189,23.49,,
3476,"GRUPO EMPRESARIAL 3 MIXTECAS, S.A. DE C.V.",17.81367,-97.76357,23.97,,
3477,SERVICIO JUVENTINO ROSAS SA DE CV,20.64282,-100.9837,23.05,24.99,
3478,"Centro Gasolinero Animas, S.A. de C.V.",20.58537,-97.4914,22.94,,
3479,ORGANIZACION LA LUNA S.A. DE C.V.,20.48913,-103.4926,23.99,25.99,24.99
3480,PETROPLAZAS S.A. DE C.V.,23.19423,-106.2708,22.99,24.99,24.39
3481,SERVICIO ZONA NORTE S.A. DE C.V.,19.48708,-99.05516,22.5,24.5,
3482,MAGAÑA SERVICIOS GASOLINEROS SA DE CV,21.09568,-101.6158,20.89,24.55,23.98
3483,"PETROMAX, S.A. DE C.V.",28.60008,-106.1024,21.99,,
3484,Comercializadora Malecon del Rio SA de CV,21.1037,-101.6602,22.49,,
3485,Servicio Grupo Tepeyac SA DE CV,20.54467,-100.8394,22.19,24.25,
3486,"GALA GAS, S.A. DE C.V.",19.31269,-98.89609,21.29,,
3487,DISTRIBUIDORA DE COMBUSTIBLES MAZATL S.A. DE C.V.,19.91996,-103.019,22.65,24.95,23.8
3488,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,23.07254,-109.7059,23.89,,
3489,Estación de Servicio Maxipista Tapatía SA de CV,20.60742,-103.1291,22.99,24.99,24.69
3490,Estación de Servicio Maxipista Tapatía SA de CV,20.60373,-103.1286,22.99,24.99,24.69
3491,COMBUSTIBLES MARIANO OTERO SA DE CV,20.56312,-103.4132,23.99,25.99,24.99
3492,"Combustibles Melamengambreas, S.A.  de C.V.",20.66154,-103.4307,22.99,24.49,
3493,SERVICIO LAS FUENTES SA DE CV,20.62326,-103.4218,23.39,25.19,
3494,SERVICIO ALPE SA DE CV,17.57185,-99.51491,24.2,,
3495,"Gaxcopetrol de Mexico, S.A. de C.V.",20.65568,-103.4237,23.28,,
3496,"GRUPO GILJES, S.A. DE C.V",19.30385,-99.75148,22.22,,24.09
3497,GASO PLUS DE HIDALGO SA DE CV,20.18506,-99.28356,20.99,23.98,22.98
3498,SERVICIOS MESASECA S.A. DE C.V. ,25.77991,-108.9725,23.75,,
3499,SERVICIO VACACIONAL TLAYACAPAN SA DE CV,18.94141,-98.97506,21.49,22.55,
3500,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,22.90488,-109.9218,23.39,,
3501,ROCAGAS SA DE CV,21.14314,-101.693,22.49,25.05,24.69
3502,"SERVICIOS MODERNOS DE JILOTEPEC, S.A. DE C.V.",19.96503,-99.53239,22.67,,
3503,COMBUSTIBLES DE SANTA ANITA SA DE CV,20.55564,-103.4568,22.89,25.99,
3504,DESECHOS BIOLÓGICOS E INDUSTRIALES SA DE CV,19.60659,-99.21122,22.89,24.99,23.89
3505,JUAN NEPOMUCENO GUERRA PEREZ,24.04535,-99.11705,22.89,,
3506,"GARMAN PACHUCA, S.A. DE C.V.",20.10523,-98.76765,21.61,,24.71
3507,"SERVICIO NUEVO CHUPICUARO, S.A. DE C.V.",20.06107,-100.6915,22.89,,
3508,SERVICIO CARRETERO JOCOTEPEC SA DE CV,20.2772,-103.4459,22.99,,
3509,"Raguves, S.A. de C.V.",19.52847,-99.05305,22.24,24.74,24.29
3510,La Luz de Tampico S.A. de C.V.,22.77384,-102.5933,22.05,23.75,23.94
3511,SERVICIO HÚSARES DE LA  UNIÓN SA DE CV,21.13927,-101.9968,22.94,,
3512,SERVICIO EL BARCO S.A. DE C.V.,19.42048,-99.04861,21.19,24.49,
3513,"TECNOCENTRO DE AGUASCALIENTES, S.A. DE C.V.",21.92267,-102.2964,22.29,,
3514,"GRUPO FERCHE, S.A. DE C.V.",19.55695,-97.25512,22.99,,
3515,ESTACION DE SERVICIO SF SA DE CV,19.29764,-99.77032,22.09,23.99,24.09
3516,SERVICIO ORQUIDEAS S.A. DE C.V. ,21.19036,-86.86993,23.68,,
3517,"Gaxco Obelisco, S.A. de C.V.",20.71605,-103.3803,23.38,,
3518,"SERVICIO SANTA MARIA CANCHESDA, S.A. DE C.V.",19.92083,-100.0126,22.55,,23.65
3519,ORGANIZACION LA LUNA S.A. DE C.V.,20.63723,-103.299,23.69,,24.99
3520,SERVICIO VASA S.A. DE C.V.,19.25875,-99.64293,22.14,23.99,
3521,ESTACION PUERTO CANCUN S.A. DE C.V.,21.158,-86.82084,23.83,,
3522,GASOLINERA CUDEA SA DE CV,20.57447,-103.3641,22.69,24.99,24.1
3523,MA ANGELICA GARCIA SANCHEZ,19.65004,-98.90331,22.74,24.64,
3524,"SERVICIO DUBLIN, S.A. DE C.V.",20.06806,-98.74478,21.94,22.15,
3525,"COMBUSTIBLES DE HUAJUAPAN, S. A. DE C. V.",17.81585,-97.79044,23.96,,
3526,"SERVICIO DEL CANTABRICO, S.A. DE C.V.",19.5084,-99.22044,22.69,,23.99
3527,GASOLINERA LA MORENA S.A. DE C.V.,20.72843,-103.3535,22.95,24.6,1
3528,"Servicio Panamericano de Combustibles, S.A. de C.V",19.6241,-99.15694,22.89,,
3529,SERVICIO TORRE BLANCA S.A. DE C.V.,21.16622,-86.84528,23.68,,
3530,CARGA COMBUSTIBLES S.A. DE C.V.,19.59318,-99.28056,21.69,,
3531,SERVICIOS CAPOTE S.A. DE C.V.,21.12627,-86.83244,23.83,,
3532,Servicio Bulle Andrade SA de CV,21.11322,-101.6873,21.65,,
3533,"Gasolinería Palacios, S.A. de C.V.",19.34969,-99.14513,22.99,23.99,24.29
3534,SERVICIO NEZA S.A. DE C.V.,19.40546,-99.0423,21.85,24.49,23.7
3535,SERVICIO MAR PROFUNDO S.A. DE C.V.,21.18275,-86.84078,23.18,,
3536,"Servicio Jardines del Pedregal, S.A. de C.V.",19.31853,-99.2111,23.79,,
3537,COMBUSTIBLES SOLIDARIDAD SA DE CV,21.03329,-101.8536,22.69,25.45,24.09
3538,INMOBILIARIA RUINAS DE COBA S.A. DE C.V. ,20.50853,-87.71854,23.58,17.77,
3539,COMBULUB EL PILAR SA DE CV,19.8483,-98.94969,21.29,,
3540,"INMOBILIARIA SUGARSU, S.A. DE C.V.",19.64596,-99.00462,22.49,25.39,
3541,SERVICIO INTEGRAL LA LAGUNA DE ALJOJUCA SA DE CV,19.09398,-97.54265,21.7,,
3542,SERVICIO AMERICAS SA DE CV,28.65872,-106.1029,22.99,,
3543,Estacion de Servicios Corral de Barrancos SA de CV,21.94994,-102.3339,21.99,24.99,
3544,SERVICIO JUMAY SA DE CV,20.88853,-100.7631,22.99,,
3545,"COMBUSTIBLES DE PUERTO ARISTA, S.A. DE C.V.",15.9443,-93.79592,22.89,24.94,
3546,"SUPERSERVICIO DEL VALLE DEL ORIENTE, S.A. DE C.V.",19.69823,-100.6071,22.51,24.69,
3547,"Combustibles Triton, S.A.  de C.V.",20.72942,-103.5315,22.99,24.99,24.69
3548,MINI ESTACION TEPA SA DE CV,20.80697,-102.7765,22.79,,
3549,"Inmobiliaria Bolnuevo 10, S.A. de C.V.",19.62374,-99.07623,22.99,25.29,24.49
3550,ARTURO Y JUAN GOMEZ MARTINEZ SA DE CV,20.14721,-98.29456,21.69,,
3551,AUTO ESTACION COMBUSTIBLES SA DE CV,19.69673,-101.2179,20.99,,23.95
3552,ENERGETICOS LUCIA S.A. DE C.V.,19.70387,-99.9641,21.88,,
3553,"PROVEEDORA DE COMBUSTIBLES LERMA, S. A. DE C. V.",19.29878,-99.53251,21.39,,23.79
3554,COMBUSTIBLES SANTA CRUZ MAGARIÑO SA DE CV,16.48846,-95.04387,22.5,,24.2
3555,HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 S.A DE C.V.,19.66524,-99.20914,22.99,24.99,
3556,"Servicio División, S.A. de C.V.",19.3085,-99.13287,21.89,24.99,
3557,SERVICIO LA SIERRITA SA CV,21.27917,-99.24962,22.19,,23.78
3558,Servicio Fagosa SA DE CV,19.45316,-99.05065,21.79,,
3559,Concepcion Mario Gomez Sanchez,16.7225,-93.01874,21.89,,
3560,Gasolineria Servicio Lerma s.a. de c.v.,20.03698,-100.7132,22.89,,
3561,"PETROMAR DEL PACIFICO, S.A. DE C.V.",23.23971,-106.4457,22.59,,
3562,"CRIMER, S.A. DE C.V.",19.91342,-99.84749,22.25,,
3563,GRUPO GASOLINERO VILLAMON SA DE CV,18.18875,-91.04569,23.79,23.99,24.69
3564,SERVICO CHARO SA DE CV ,19.74673,-101.0597,21.99,23.49,24.93
3565,"SERVICIO LOS PLANES, S.A. DE C.V .",23.97648,-109.9687,24.35,24.75,25.65
3566,"INMOBILIARIA SUGARSU, S.A. DE C.V.",19.7098,-99.14212,22.99,24.99,
3567,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",19.61072,-99.19093,22.99,25.69,23.99
3568,"GASOLINERA CHERANGUERAN, S.A. DE C.V.",19.44753,-102.0763,22.45,,
3569,INMOBILIARIA SANTA BLANCA S.A. DE C.V.,21.19746,-86.85688,23.68,,
3570,CEFEVIG S.A. DE C.V.,20.29387,-102.6728,22.85,,
3571,GASOLINERA SANTA BARBARA SA DE CV ,20.63498,-103.3297,22.1,,
3572,SERVICIO BAHAMAS S.A. DE C.V.,19.41252,-99.01341,21.99,,
3573,SERVICIO VALDORI S.A. DE C.V.,19.50835,-99.03967,21.89,,
3574,SERVICIO PANORAMICO S.A. DE C.V.,19.56732,-98.81911,22.79,24.89,24.59
3575,COMPAÑIA SANTA MARIA SA DE CV,20.1483,-98.2923,21.69,,
3576,SERVICIO VEGUSA SA DE CV,20.98984,-101.286,22.89,25.69,24.59
3577,SERVICIO CAIMANES S.A. DE C.V.,21.17937,-86.863,23.73,,
3578,SERVICIO GORM S.A. DE C.V.,19.39134,-99.01116,21.55,,
3579,ESTACION DE SERVICIOS PUNTO SUR SA DE CV,20.58481,-103.3309,22.69,,
3580,ESTACION SAN ANDRES SA DE CV,20.90909,-103.9572,23.39,,
3581,FLORENCIO LARIOS GAYTAN SA DE CV,19.21511,-103.8039,22.5,24.4,
3582,SERVICIO CUARTA AVENIDA S.A. DE C.V.,19.40745,-99.00306,21.85,,
3583,GERARDO MONCADA CANTU,27.07353,-101.5398,22.99,,
3584,"Centro Gasolinero Animas, S.A. de C.V.",19.47827,-96.79156,22.89,,
3585,SERVICIO APOLO SA DE CV,21.46652,-104.8791,22.89,,
3586,"JAPI, S.A. de C.V.",19.38745,-99.03836,21.44,,
3587,Gasolinera Bonampak SA de CV ,16.73584,-93.11283,21.2,23.4,
3588,ESTACION DE SERVICIO LA COSTA S.A. DE C.V.,21.13387,-86.82677,23.88,,
3589,"COLE, S.A. DE C.V.",20.14457,-100.5231,22.7,24.47,24.49
3590,GASOLINERA CUDEA SA DE CV,20.70605,-103.4632,22.69,24.99,24.1
3591,"Kanz Combustibles, SA de CV",18.86023,-97.06158,22.25,23.99,24.31
3592,Servicio Extrarapido SA de CV,20.76328,-103.34,22.49,,
3593,SERVICIO RIO HONDO S.A. DE C.V. ,20.67633,-87.04619,23.83,,
3594,SERVICIOS GUAU SA DE CV,19.76281,-98.97382,21.75,,
3595,Servicio Kafego SA de CV,19.41136,-98.93159,21.58,24.98,
3596,"PETROMAX, S.A. DE C.V.",28.63609,-106.0852,22.59,,
3597,"ESTACIÓN EL CRUCERO, S.A DE C.V",22.18689,-102.2445,22.79,,
3598,"SERVICIO ERMITA, SA DE CV",19.36076,-99.14361,21.99,24.99,
3599,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,22.90346,-109.9335,23.49,,
3600,"OPERADORA DE COMBUSTIBLES SAN LUIS, S.A. DE C.V.",16.75727,-93.16085,21.63,,
3601,"SANALIN, S.A. DE C.V.",18.36585,-102.2919,22.1,,23.3
3602,Estacion de Servicio Bidasoa SA de CV,19.26157,-99.62024,21.89,23.99,
3603,"CORPORATIVO DE COMBUSTIBLES, S.A . DE C.V.",20.49153,-100.9611,22.67,,
3604,"Servicio Treinta Treinta, S.A. de C.V.",19.60208,-99.04134,22.6,24.5,24
3605,ESTACIONES DE SERVICIO PENINSULARES S.A. DE C.V.,22.89267,-109.9082,23.49,,
3606,SERVICIO AUTOEXPRESS HERNIE SA DE CV,20.69386,-101.3671,22.99,25.19,
3607,HERMANOS CARRETO SUCESORES S DE R.L,18.90749,-98.45143,22.3,,
3608,"COMBUSTIBLES Y LUBRICANTES OJUELOS, S.A. DE C.V.",21.86086,-101.5934,22.81,24.99,
3609,CALUFER S.A. DE C.V.,20.30621,-102.5394,22.75,,
3610,E.S. 8104 SAN JUAN DE ZITLALTEPEC S.A. DE C.V.,19.8238,-99.1217,21.99,,23.49
3611,"RALSI , S.A. DE C.V. ",24.12668,-110.3431,24.35,24.75,
3612,"SERVICIO ALFONSO XIII, S.A. DE C.V.",19.37266,-99.20724,22.89,24.59,
3613,ESTACION DE SERVICIOS LAS VIRGENES SA DE CV,28.18846,-105.4499,22.68,24.88,
3614,SERVICIO NUEVA ROSITA S. A. DE C. V.,19.37424,-99.10818,23.29,,
3615,ESTACION DE SERVICIO ESMERALDA S.A. DE C.V.,19.81854,-101.8028,22.49,,
3616,ORGANIZACION LA LUNA S.A. DE C.V.,20.28879,-103.907,24.49,26.39,
3617,SERVICIO MARROQUIN SA DE CV,20.1734,-98.05952,22.29,,
3618,"Centro Gasolinero Animas, S.A. de C.V.",19.52534,-96.89622,22.89,,
3619,"SERVICIO AGAVE, SA DE CV ",20.55286,-101.204,21.39,21.99,
3620,"VEXAL, S.A. DE C.V. ",19.55221,-99.2704,21.99,25.94,24.74
